m,TagName,
"2023-01-01 00:00:00","r","3255"
"2023-01-01 00:00:00","reactjs","5487"
"2023-01-01 00:00:00","ruby","326"
"2023-01-01 00:00:00","rust","743"
"2023-01-01 00:00:00","swift","1202"
"2023-02-01 00:00:00","assembly","169"
"2023-02-01 00:00:00","c#","4103"
"2023-02-01 00:00:00","c++","2033"
"2023-02-01 00:00:00","dart","1192"
"2023-02-01 00:00:00","delphi","121"
"2023-02-01 00:00:00","flutter","2495"
"2023-02-01 00:00:00","go","617"
"2023-02-01 00:00:00","java","4073"
"2023-02-01 00:00:00","javascript","8445"
"2023-02-01 00:00:00","perl","78"
"2023-02-01 00:00:00","php","2007"
"2023-02-01 00:00:00","python","12983"
"2023-02-01 00:00:00","r","3267"
"2023-02-01 00:00:00","reactjs","4745"
"2023-02-01 00:00:00","ruby","312"
"2023-02-01 00:00:00","rust","653"
"2023-02-01 00:00:00","swift","1061"
"2023-03-01 00:00:00","assembly","160"
"2023-03-01 00:00:00","c#","4222"
"2023-03-01 00:00:00","c++","2322"
"2023-03-01 00:00:00","dart","1221"
"2023-03-01 00:00:00","delphi","120"
"2023-03-01 00:00:00","flutter","2480"
"2023-03-01 00:00:00","go","595"
"2023-03-01 00:00:00","java","4442"
"2023-03-01 00:00:00","javascript","8441"
"2023-03-01 00:00:00","perl","94"
"2023-03-01 00:00:00","php","1882"
"2023-03-01 00:00:00","python","12730"
"2023-03-01 00:00:00","r","3290"
"2023-03-01 00:00:00","reactjs","4635"
"2023-03-01 00:00:00","ruby","263"
"2023-03-01 00:00:00","rust","674"
"2023-03-01 00:00:00","swift","1126"
"2023-04-01 00:00:00","assembly","177"
"2023-04-01 00:00:00","c#","3299"
"2023-04-01 00:00:00","c++","1764"
"2023-04-01 00:00:00","dart","856"
"2023-04-01 00:00:00","delphi","115"
"2023-04-01 00:00:00","flutter","1929"
"2023-04-01 00:00:00","go","477"
"2023-04-01 00:00:00","java","3568"
"2023-04-01 00:00:00","javascript","6528"
"2023-04-01 00:00:00","perl","55"
"2023-04-01 00:00:00","php","1582"
"2023-04-01 00:00:00","python","10010"
"2023-04-01 00:00:00","r","2597"
"2023-04-01 00:00:00","reactjs","3634"
"2023-04-01 00:00:00","ruby","198"
"2023-04-01 00:00:00","rust","488"
"2023-04-01 00:00:00","swift","890"
"2023-05-01 00:00:00","assembly","160"
"2023-05-01 00:00:00","c#","3220"
"2023-05-01 00:00:00","c++","1625"
"2023-05-01 00:00:00","dart","820"
"2023-05-01 00:00:00","delphi","100"
"2023-05-01 00:00:00","flutter","1821"
"2023-05-01 00:00:00","go","390"
"2023-05-01 00:00:00","java","3290"
"2023-05-01 00:00:00","javascript","6107"
"2023-05-01 00:00:00","perl","52"
"2023-05-01 00:00:00","php","1607"
"2023-05-01 00:00:00","python","9507"
"2023-05-01 00:00:00","r","2367"
"2023-05-01 00:00:00","reactjs","3455"
"2023-05-01 00:00:00","ruby","223"
"2023-05-01 00:00:00","rust","561"
"2023-05-01 00:00:00","swift","803"
"2023-06-01 00:00:00","assembly","139"
"2023-06-01 00:00:00","c#","3238"
"2023-06-01 00:00:00","c++","1643"
"2023-06-01 00:00:00","dart","784"
"2023-06-01 00:00:00","delphi","107"
"2023-06-01 00:00:00","flutter","1706"
"2023-06-01 00:00:00","go","494"
"2023-06-01 00:00:00","java","3315"
"2023-06-01 00:00:00","javascript","5848"
"2023-06-01 00:00:00","perl","54"
"2023-06-01 00:00:00","php","1550"
"2023-06-01 00:00:00","python","9038"
"2023-06-01 00:00:00","r","2206"
"2023-06-01 00:00:00","reactjs","3445"
"2023-06-01 00:00:00","ruby","191"
"2023-06-01 00:00:00","rust","432"
"2023-06-01 00:00:00","swift","928"
"2023-07-01 00:00:00","assembly","150"
"2023-07-01 00:00:00","c#","3273"
"2023-07-01 00:00:00","c++","1657"
"2023-07-01 00:00:00","dart","762"
"2023-07-01 00:00:00","delphi","92"
"2023-07-01 00:00:00","flutter","1754"
"2023-07-01 00:00:00","go","489"
"2023-07-01 00:00:00","java","3140"
"2023-07-01 00:00:00","javascript","5910"
"2023-07-01 00:00:00","perl","65"
"2023-07-01 00:00:00","php","1441"
"2023-07-01 00:00:00","python","8988"
"2023-07-01 00:00:00","r","2021"
"2023-07-01 00:00:00","reactjs","3492"
"2023-07-01 00:00:00","ruby","200"
"2023-07-01 00:00:00","rust","527"
"2023-07-01 00:00:00","swift","934"
"2023-08-01 00:00:00","assembly","135"
"2023-08-01 00:00:00","c#","3088"
"2023-08-01 00:00:00","c++","1515"
"2023-08-01 00:00:00","dart","762"
"2023-08-01 00:00:00","delphi","94"
"2023-08-01 00:00:00","flutter","1774"
"2023-08-01 00:00:00","go","462"
"2023-08-01 00:00:00","java","3040"
"2023-08-01 00:00:00","javascript","5222"
"2023-08-01 00:00:00","perl","48"
"2023-08-01 00:00:00","php","1502"
"2023-08-01 00:00:00","python","8239"
"2023-08-01 00:00:00","r","1997"
"2023-08-01 00:00:00","reactjs","3210"
"2023-08-01 00:00:00","ruby","175"
"2023-08-01 00:00:00","rust","482"
"2023-08-01 00:00:00","swift","769"
"2023-09-01 00:00:00","assembly","136"
"2023-09-01 00:00:00","c#","2656"
"2023-09-01 00:00:00","c++","1380"
"2023-09-01 00:00:00","dart","644"
"2023-09-01 00:00:00","delphi","98"
"2023-09-01 00:00:00","flutter","1498"
"2023-09-01 00:00:00","go","397"
"2023-09-01 00:00:00","java","2677"
"2023-09-01 00:00:00","javascript","4488"
"2023-09-01 00:00:00","perl","58"
"2023-09-01 00:00:00","php","1390"
"2023-09-01 00:00:00","python","6967"
"2023-09-01 00:00:00","r","1740"
"2023-09-01 00:00:00","reactjs","2599"
"2023-09-01 00:00:00","ruby","165"
"2023-09-01 00:00:00","rust","362"
"2023-09-01 00:00:00","swift","713"
"2023-10-01 00:00:00","assembly","160"
"2023-10-01 00:00:00","c#","2624"
"2023-10-01 00:00:00","c++","1548"
"2023-10-01 00:00:00","dart","624"
"2023-10-01 00:00:00","delphi","143"
"2023-10-01 00:00:00","flutter","1498"
"2023-10-01 00:00:00","go","394"
"2023-10-01 00:00:00","java","2657"
"2023-10-01 00:00:00","javascript","4165"
"2023-10-01 00:00:00","perl","53"
"2023-10-01 00:00:00","php","1213"
"2023-10-01 00:00:00","python","7110"
"2023-10-01 00:00:00","r","1730"
"2023-10-01 00:00:00","reactjs","2410"
"2023-10-01 00:00:00","ruby","164"
"2023-10-01 00:00:00","rust","407"
"2023-10-01 00:00:00","swift","735"
"2023-11-01 00:00:00","assembly","158"
"2023-11-01 00:00:00","c#","2634"
"2023-11-01 00:00:00","c++","1327"
"2023-11-01 00:00:00","dart","592"
"2023-11-01 00:00:00","delphi","97"
"2023-11-01 00:00:00","flutter","1444"
"2023-11-01 00:00:00","go","381"
"2023-11-01 00:00:00","java","2594"
"2023-11-01 00:00:00","javascript","4004"
"2023-11-01 00:00:00","perl","44"
"2023-11-01 00:00:00","php","1191"
"2023-11-01 00:00:00","python","6741"
"2023-11-01 00:00:00","r","1659"
"2023-11-01 00:00:00","reactjs","2374"
"2023-11-01 00:00:00","ruby","132"
"2023-11-01 00:00:00","rust","392"
"2023-11-01 00:00:00","swift","710"
"2023-12-01 00:00:00","assembly","167"
"2023-12-01 00:00:00","c#","2258"
"2023-12-01 00:00:00","c++","1301"
"2023-12-01 00:00:00","dart","521"
"2023-12-01 00:00:00","delphi","69"
"2023-12-01 00:00:00","flutter","1272"
"2023-12-01 00:00:00","go","311"
"2023-12-01 00:00:00","java","2028"
"2023-12-01 00:00:00","javascript","3709"
"2023-12-01 00:00:00","perl","53"
"2023-12-01 00:00:00","php","990"
"2023-12-01 00:00:00","python","5594"
"2023-12-01 00:00:00","r","1349"
"2023-12-01 00:00:00","reactjs","2065"
"2023-12-01 00:00:00","ruby","129"
"2023-12-01 00:00:00","rust","411"
"2023-12-01 00:00:00","swift","598"
"2024-01-01 00:00:00","assembly","164"
"2024-01-01 00:00:00","c#","2308"
"2024-01-01 00:00:00","c++","1432"
"2024-01-01 00:00:00","dart","611"
"2024-01-01 00:00:00","delphi","84"
"2024-01-01 00:00:00","flutter","1468"
"2024-01-01 00:00:00","go","314"
"2024-01-01 00:00:00","java","2244"
"2024-01-01 00:00:00","javascript","4005"
"2024-01-01 00:00:00","perl","33"
"2024-01-01 00:00:00","php","1139"
"2024-01-01 00:00:00","python","6193"
"2024-01-01 00:00:00","r","1559"
"2024-01-01 00:00:00","reactjs","2329"
"2024-01-01 00:00:00","ruby","148"
"2024-01-01 00:00:00","rust","426"
"2024-01-01 00:00:00","swift","701"
"2024-02-01 00:00:00","assembly","120"
"2024-02-01 00:00:00","c#","2303"
"2024-02-01 00:00:00","c++","1323"
"2024-02-01 00:00:00","dart","522"
"2024-02-01 00:00:00","delphi","103"
"2024-02-01 00:00:00","flutter","1308"
"2024-02-01 00:00:00","go","286"
"2024-02-01 00:00:00","java","2209"
"2024-02-01 00:00:00","javascript","3654"
"2024-02-01 00:00:00","perl","36"
"2024-02-01 00:00:00","php","1055"
"2024-02-01 00:00:00","python","6187"
"2024-02-01 00:00:00","r","1557"
"2024-02-01 00:00:00","reactjs","2100"
"2024-02-01 00:00:00","ruby","136"
"2024-02-01 00:00:00","rust","382"
"2024-02-01 00:00:00","swift","596"
"2024-03-01 00:00:00","assembly","135"
"2024-03-01 00:00:00","c#","2273"
"2024-03-01 00:00:00","c++","1250"
"2024-03-01 00:00:00","dart","504"
"2024-03-01 00:00:00","delphi","91"
"2024-03-01 00:00:00","flutter","1301"
"2024-03-01 00:00:00","go","303"
"2024-03-01 00:00:00","java","2266"
"2024-03-01 00:00:00","javascript","3701"
"2024-03-01 00:00:00","perl","47"
"2024-03-01 00:00:00","php","1148"
"2024-03-01 00:00:00","python","5929"
"2024-03-01 00:00:00","r","1450"
"2024-03-01 00:00:00","reactjs","2031"
"2024-03-01 00:00:00","ruby","121"
"2024-03-01 00:00:00","rust","424"
"2024-03-01 00:00:00","swift","600"
"2024-04-01 00:00:00","assembly","170"
"2024-04-01 00:00:00","c#","2290"
"2024-04-01 00:00:00","c++","1200"
"2024-04-01 00:00:00","dart","431"
"2024-04-01 00:00:00","delphi","100"
"2024-04-01 00:00:00","flutter","1125"
"2024-04-01 00:00:00","go","291"
"2024-04-01 00:00:00","java","2052"
"2024-04-01 00:00:00","javascript","3265"
"2024-04-01 00:00:00","perl","25"
"2024-04-01 00:00:00","php","987"
"2024-04-01 00:00:00","python","5810"
"2024-04-01 00:00:00","r","1333"
"2024-04-01 00:00:00","reactjs","1828"
"2024-04-01 00:00:00","ruby","109"
"2024-04-01 00:00:00","rust","384"
"2024-04-01 00:00:00","swift","579"
"2024-05-01 00:00:00","assembly","172"
"2024-05-01 00:00:00","c#","2431"
"2024-05-01 00:00:00","c++","1398"
"2024-05-01 00:00:00","dart","568"
"2024-05-01 00:00:00","delphi","98"
"2024-05-01 00:00:00","flutter","1565"
"2024-05-01 00:00:00","go","267"
"2024-05-01 00:00:00","java","2195"
"2024-05-01 00:00:00","javascript","3851"
"2024-05-01 00:00:00","perl","38"
"2024-05-01 00:00:00","php","1131"
"2024-05-01 00:00:00","python","6699"
"2024-05-01 00:00:00","r","1348"
"2024-05-01 00:00:00","reactjs","2453"
"2024-05-01 00:00:00","ruby","115"
"2024-05-01 00:00:00","rust","358"
"2024-05-01 00:00:00","swift","596"
"2024-06-01 00:00:00","assembly","83"
"2024-06-01 00:00:00","c#","1921"
"2024-06-01 00:00:00","c++","1053"
"2024-06-01 00:00:00","dart","392"
"2024-06-01 00:00:00","delphi","67"
"2024-06-01 00:00:00","flutter","1153"
"2024-06-01 00:00:00","go","223"
"2024-06-01 00:00:00","java","1658"
"2024-06-01 00:00:00","javascript","2912"
"2024-06-01 00:00:00","perl","29"
"2024-06-01 00:00:00","php","943"
"2024-06-01 00:00:00","python","4997"
"2024-06-01 00:00:00","r","1082"
"2024-06-01 00:00:00","reactjs","1873"
"2024-06-01 00:00:00","ruby","108"
"2024-06-01 00:00:00","rust","309"
"2024-06-01 00:00:00","swift","570"
"2024-07-01 00:00:00","assembly","89"
"2024-07-01 00:00:00","c#","2065"
"2024-07-01 00:00:00","c++","1104"
"2024-07-01 00:00:00","dart","426"
"2024-07-01 00:00:00","delphi","54"
"2024-07-01 00:00:00","flutter","1181"
"2024-07-01 00:00:00","go","248"
"2024-07-01 00:00:00","java","1499"
"2024-07-01 00:00:00","javascript","2807"
"2024-07-01 00:00:00","perl","32"
"2024-07-01 00:00:00","php","847"
"2024-07-01 00:00:00","python","5100"
"2024-07-01 00:00:00","r","1039"
"2024-07-01 00:00:00","reactjs","1805"
"2024-07-01 00:00:00","ruby","92"
"2024-07-01 00:00:00","rust","274"
"2024-07-01 00:00:00","swift","568"
"2024-08-01 00:00:00","assembly","110"
"2024-08-01 00:00:00","c#","1817"
"2024-08-01 00:00:00","c++","1012"
"2024-08-01 00:00:00","dart","374"
"2024-08-01 00:00:00","delphi","82"
"2024-08-01 00:00:00","flutter","1072"
"2024-08-01 00:00:00","go","207"
"2024-08-01 00:00:00","java","1188"
"2024-08-01 00:00:00","javascript","2432"
"2024-08-01 00:00:00","perl","41"
"2024-08-01 00:00:00","php","781"
"2024-08-01 00:00:00","python","4426"
"2024-08-01 00:00:00","r","872"
"2024-08-01 00:00:00","reactjs","1553"
"2024-08-01 00:00:00","ruby","103"
"2024-08-01 00:00:00","rust","214"
"2024-08-01 00:00:00","swift","532"
"2024-09-01 00:00:00","assembly","85"
"2024-09-01 00:00:00","c#","1558"
"2024-09-01 00:00:00","c++","975"
"2024-09-01 00:00:00","dart","326"
"2024-09-01 00:00:00","delphi","67"
"2024-09-01 00:00:00","flutter","969"
"2024-09-01 00:00:00","go","152"
"2024-09-01 00:00:00","java","1265"
"2024-09-01 00:00:00","javascript","2147"
"2024-09-01 00:00:00","perl","26"
"2024-09-01 00:00:00","php","604"
"2024-09-01 00:00:00","python","3661"
"2024-09-01 00:00:00","r","746"
"2024-09-01 00:00:00","reactjs","1341"
"2024-09-01 00:00:00","ruby","81"
"2024-09-01 00:00:00","rust","248"
"2024-09-01 00:00:00","swift","501"
"2024-10-01 00:00:00","assembly","89"
"2024-10-01 00:00:00","c#","1584"
"2024-10-01 00:00:00","c++","913"
"2024-10-01 00:00:00","dart","263"
"2024-10-01 00:00:00","delphi","84"
"2024-10-01 00:00:00","flutter","898"
"2024-10-01 00:00:00","go","177"
"2024-10-01 00:00:00","java","1504"
"2024-10-01 00:00:00","javascript","1870"
"2024-10-01 00:00:00","perl","21"
"2024-10-01 00:00:00","php","646"
"2024-10-01 00:00:00","python","3465"
"2024-10-01 00:00:00","r","783"
"2024-10-01 00:00:00","reactjs","1096"
"2024-10-01 00:00:00","ruby","63"
"2024-10-01 00:00:00","rust","257"
"2024-10-01 00:00:00","swift","456"
"2024-11-01 00:00:00","assembly","98"
"2024-11-01 00:00:00","c#","1351"
"2024-11-01 00:00:00","c++","845"
"2024-11-01 00:00:00","dart","232"
"2024-11-01 00:00:00","delphi","56"
"2024-11-01 00:00:00","flutter","729"
"2024-11-01 00:00:00","go","123"
"2024-11-01 00:00:00","java","1254"
"2024-11-01 00:00:00","javascript","1625"
"2024-11-01 00:00:00","perl","20"
"2024-11-01 00:00:00","php","539"
"2024-11-01 00:00:00","python","3122"
"2024-11-01 00:00:00","r","697"
"2024-11-01 00:00:00","reactjs","968"
"2024-11-01 00:00:00","ruby","75"
"2024-11-01 00:00:00","rust","210"
"2024-11-01 00:00:00","swift","386"
"2024-12-01 00:00:00","assembly","90"
"2024-12-01 00:00:00","c#","1086"
"2024-12-01 00:00:00","c++","685"
"2024-12-01 00:00:00","dart","255"
"2024-12-01 00:00:00","delphi","42"
"2024-12-01 00:00:00","flutter","732"
"2024-12-01 00:00:00","go","115"
"2024-12-01 00:00:00","java","1162"
"2024-12-01 00:00:00","javascript","1377"
"2024-12-01 00:00:00","perl","24"
"2024-12-01 00:00:00","php","425"
"2024-12-01 00:00:00","python","2681"
"2024-12-01 00:00:00","r","547"
"2024-12-01 00:00:00","reactjs","858"
"2024-12-01 00:00:00","ruby","52"
"2024-12-01 00:00:00","rust","235"
"2024-12-01 00:00:00","swift","315"
"2025-01-01 00:00:00","assembly","68"
"2025-01-01 00:00:00","c#","1131"
"2025-01-01 00:00:00","c++","688"
"2025-01-01 00:00:00","dart","199"
"2025-01-01 00:00:00","delphi","56"
"2025-01-01 00:00:00","flutter","668"
"2025-01-01 00:00:00","go","134"
"2025-01-01 00:00:00","java","1160"
"2025-01-01 00:00:00","javascript","1417"
"2025-01-01 00:00:00","perl","25"
"2025-01-01 00:00:00","php","510"
"2025-01-01 00:00:00","python","2687"
"2025-01-01 00:00:00","r","524"
"2025-01-01 00:00:00","reactjs","870"
"2025-01-01 00:00:00","ruby","50"
"2025-01-01 00:00:00","rust","193"
"2025-01-01 00:00:00","swift","342"
"2025-02-01 00:00:00","assembly","61"
"2025-02-01 00:00:00","c#","994"
"2025-02-01 00:00:00","c++","582"
"2025-02-01 00:00:00","dart","172"
"2025-02-01 00:00:00","delphi","59"
"2025-02-01 00:00:00","flutter","596"
"2025-02-01 00:00:00","go","96"
"2025-02-01 00:00:00","java","935"
"2025-02-01 00:00:00","javascript","1161"
"2025-02-01 00:00:00","perl","15"
"2025-02-01 00:00:00","php","348"
"2025-02-01 00:00:00","python","2209"
"2025-02-01 00:00:00","r","504"
"2025-02-01 00:00:00","reactjs","694"
"2025-02-01 00:00:00","ruby","51"
"2025-02-01 00:00:00","rust","189"
"2025-02-01 00:00:00","swift","307"
"2025-03-01 00:00:00","assembly","60"
"2025-03-01 00:00:00","c#","917"
"2025-03-01 00:00:00","c++","680"
"2025-03-01 00:00:00","dart","168"
"2025-03-01 00:00:00","delphi","53"
"2025-03-01 00:00:00","flutter","549"
"2025-03-01 00:00:00","go","97"
"2025-03-01 00:00:00","java","896"
"2025-03-01 00:00:00","javascript","1130"
"2025-03-01 00:00:00","perl","16"
"2025-03-01 00:00:00","php","334"
"2025-03-01 00:00:00","python","2229"
"2025-03-01 00:00:00","r","486"
"2025-03-01 00:00:00","reactjs","708"
"2025-03-01 00:00:00","ruby","46"
"2025-03-01 00:00:00","rust","184"
"2025-03-01 00:00:00","swift","296"
"2025-04-01 00:00:00","assembly","54"
"2025-04-01 00:00:00","c#","723"
"2025-04-01 00:00:00","c++","598"
"2025-04-01 00:00:00","dart","153"
"2025-04-01 00:00:00","delphi","42"
"2025-04-01 00:00:00","flutter","459"
"2025-04-01 00:00:00","go","82"
"2025-04-01 00:00:00","java","892"
"2025-04-01 00:00:00","javascript","928"
"2025-04-01 00:00:00","perl","17"
"2025-04-01 00:00:00","php","314"
"2025-04-01 00:00:00","python","1986"
"2025-04-01 00:00:00","r","441"
"2025-04-01 00:00:00","reactjs","519"
"2025-04-01 00:00:00","ruby","34"
"2025-04-01 00:00:00","rust","160"
"2025-04-01 00:00:00","swift","242"
